chrom	start	end	bp
NC_053451.1	38000000	38050000	673
NC_053451.1	38050000	38100000	775
NC_053451.1	38100000	38150000	463
NC_053451.1	38150000	38200000	3254
NC_053451.1	38200000	38250000	1232
NC_053451.1	38250000	38300000	9736
NC_053451.1	38300000	38350000	7023
NC_053451.1	38350000	38400000	2145
NC_053451.1	38400000	38450000	4800
NC_053451.1	38450000	38500000	11521
NC_053451.1	38500000	38550000	4580
NC_053451.1	38550000	38600000	1618
NC_053451.1	38600000	38650000	6197
NC_053451.1	38650000	38700000	11797
NC_053451.1	38700000	38750000	114
NC_053451.1	38750000	38800000	.
NC_053451.1	38800000	38850000	.
NC_053451.1	38850000	38900000	9754
NC_053451.1	38900000	38950000	1509
NC_053451.1	38950000	39000000	5789
NC_053451.1	39000000	39050000	1446
NC_053451.1	39050000	39100000	.
NC_053451.1	39100000	39150000	.
NC_053451.1	39150000	39200000	3912
NC_053451.1	39200000	39250000	1878
NC_053451.1	39250000	39300000	.
NC_053451.1	39300000	39350000	.
NC_053451.1	39350000	39400000	.
NC_053451.1	39400000	39450000	.
NC_053451.1	39450000	39500000	.
NC_053451.1	39500000	39550000	.
NC_053451.1	39550000	39600000	.
NC_053451.1	39600000	39650000	394
NC_053451.1	39650000	39700000	.
NC_053451.1	39700000	39750000	.
NC_053451.1	39750000	39800000	.
NC_053451.1	39800000	39850000	.
NC_053451.1	39850000	39900000	.
NC_053451.1	39900000	39950000	.
NC_053451.1	39950000	40000000	.
NC_053451.1	40000000	40050000	.
NC_053451.1	40050000	40100000	635
NC_053451.1	40100000	40150000	.
NC_053451.1	40150000	40200000	.
NC_053451.1	40200000	40250000	71
NC_053451.1	40250000	40300000	137
NC_053451.1	40300000	40350000	.
NC_053451.1	40350000	40400000	131
NC_053451.1	40400000	40450000	343
NC_053451.1	40450000	40500000	272
NC_053451.1	40500000	40550000	626
NC_053451.1	40550000	40600000	281
NC_053451.1	40600000	40650000	1040
NC_053451.1	40650000	40700000	4380
NC_053451.1	40700000	40750000	100
NC_053451.1	40750000	40800000	717
NC_053451.1	40800000	40850000	134
NC_053451.1	40850000	40900000	7386
NC_053451.1	40900000	40950000	13593
NC_053451.1	40950000	41000000	1492
NC_053451.1	41000000	41050000	5187
NC_053451.1	41050000	41100000	143
NC_053451.1	41100000	41150000	.
NC_053451.1	41150000	41200000	1954
NC_053451.1	41200000	41250000	3603
NC_053451.1	41250000	41300000	2903
NC_053451.1	41300000	41350000	116
NC_053451.1	41350000	41400000	9649
NC_053451.1	41400000	41450000	6837
NC_053451.1	41450000	41500000	733
NC_053451.1	41500000	41550000	4352
NC_053451.1	41550000	41600000	4347
NC_053451.1	41600000	41650000	2866
NC_053451.1	41650000	41700000	8466
NC_053451.1	41700000	41750000	2475
NC_053451.1	41750000	41800000	990
NC_053451.1	41800000	41850000	.
NC_053451.1	41850000	41900000	.
NC_053451.1	41900000	41950000	.
NC_053451.1	41950000	42000000	3964
NC_053451.1	42000000	42050000	615
NC_053451.1	42050000	42100000	.
NC_053451.1	42100000	42150000	1287
NC_053451.1	42150000	42200000	.
NC_053451.1	42200000	42250000	.
NC_053451.1	42250000	42300000	.
NC_053451.1	42300000	42350000	.
NC_053451.1	42350000	42400000	.
NC_053451.1	42400000	42450000	.
NC_053451.1	42450000	42500000	.
NC_053451.1	42500000	42550000	.
NC_053451.1	42550000	42600000	1596
NC_053451.1	42600000	42650000	240
NC_053451.1	42650000	42700000	398
NC_053451.1	42700000	42750000	4435
NC_053451.1	42750000	42800000	5214
NC_053451.1	42800000	42850000	9618
NC_053451.1	42850000	42900000	1678
NC_053451.1	42900000	42950000	.
NC_053451.1	42950000	43000000	18140
NC_053451.1	43000000	43050000	18439
NC_053451.1	43050000	43100000	486
NC_053451.1	43100000	43150000	1161
NC_053451.1	43150000	43200000	552
NC_053451.1	43200000	43250000	4050
NC_053451.1	43250000	43300000	2175
NC_053451.1	43300000	43350000	1479
NC_053451.1	43350000	43400000	2182
NC_053451.1	43400000	43450000	3033
NC_053451.1	43450000	43500000	1167
NC_053451.1	43500000	43550000	4351
NC_053451.1	43550000	43600000	10818
NC_053451.1	43600000	43650000	8574
NC_053451.1	43650000	43700000	17696
NC_053451.1	43700000	43750000	8426
NC_053451.1	43750000	43800000	1448
NC_053451.1	43800000	43850000	552
NC_053451.1	43850000	43900000	333
NC_053451.1	43900000	43950000	2294
NC_053451.1	43950000	44000000	.
NC_053451.1	44000000	44050000	8785
NC_053451.1	44050000	44100000	.
NC_053451.1	44100000	44150000	.
NC_053451.1	44150000	44200000	412
NC_053451.1	44200000	44250000	163
NC_053451.1	44250000	44300000	7768
NC_053451.1	44300000	44350000	6580
NC_053451.1	44350000	44400000	10138
NC_053451.1	44400000	44450000	964
NC_053451.1	44450000	44500000	.
NC_053451.1	44500000	44550000	.
NC_053451.1	44550000	44600000	1932
NC_053451.1	44600000	44650000	9005
NC_053451.1	44650000	44700000	8928
NC_053451.1	44700000	44750000	9290
NC_053451.1	44750000	44800000	1278
NC_053451.1	44800000	44850000	8703
NC_053451.1	44850000	44900000	2911
NC_053451.1	44900000	44950000	5720
NC_053451.1	44950000	45000000	2815
NC_053451.1	45000000	45050000	2907
NC_053451.1	45050000	45100000	2916
NC_053451.1	45100000	45150000	6598
NC_053451.1	45150000	45200000	3231
NC_053451.1	45200000	45250000	3234
NC_053451.1	45250000	45300000	3321
NC_053451.1	45300000	45350000	12558
NC_053451.1	45350000	45400000	4354
NC_053451.1	45400000	45450000	3945
NC_053451.1	45450000	45500000	148
NC_053451.1	45500000	45550000	110
NC_053451.1	45550000	45600000	3412
NC_053451.1	45600000	45650000	.
NC_053451.1	45650000	45700000	.
NC_053451.1	45700000	45750000	.
NC_053451.1	45750000	45800000	.
NC_053451.1	45800000	45850000	.
NC_053451.1	45850000	45900000	.
NC_053451.1	45900000	45950000	.
NC_053451.1	45950000	46000000	.
NC_053451.1	46000000	46050000	.
NC_053451.1	46050000	46100000	.
NC_053451.1	46100000	46150000	285
NC_053451.1	46150000	46200000	1131
NC_053451.1	46200000	46250000	16416
NC_053451.1	46250000	46300000	2903
NC_053451.1	46300000	46350000	958
NC_053451.1	46350000	46400000	4866
NC_053451.1	46400000	46450000	1180
NC_053451.1	46450000	46500000	7085
NC_053451.1	46500000	46550000	3570
NC_053451.1	46550000	46600000	82
NC_053451.1	46600000	46650000	1444
NC_053451.1	46650000	46700000	627
NC_053451.1	46700000	46750000	20869
NC_053451.1	46750000	46800000	8321
NC_053451.1	46800000	46850000	17781
NC_053451.1	46850000	46900000	9785
NC_053451.1	46900000	46950000	108
NC_053451.1	46950000	47000000	691
NC_053451.1	47000000	47050000	173
NC_053451.1	47050000	47100000	1320
NC_053451.1	47100000	47150000	1290
NC_053451.1	47150000	47200000	10363
NC_053451.1	47200000	47250000	796
NC_053451.1	47250000	47300000	2265
NC_053451.1	47300000	47350000	812
NC_053451.1	47350000	47400000	39663
NC_053451.1	47400000	47450000	30729
NC_053451.1	47450000	47500000	.
NC_053451.1	47500000	47550000	3594
NC_053451.1	47550000	47600000	2066
NC_053451.1	47600000	47650000	1424
NC_053451.1	47650000	47700000	2842
NC_053451.1	47700000	47750000	1743
NC_053451.1	47750000	47800000	2527
NC_053451.1	47800000	47850000	2251
NC_053451.1	47850000	47900000	2825
NC_053451.1	47900000	47950000	2895
NC_053451.1	47950000	48000000	1700
NC_053451.1	48000000	48050000	10358
NC_053451.1	48050000	48100000	1563
NC_053451.1	48100000	48150000	668
NC_053451.1	48150000	48200000	5982
NC_053451.1	48200000	48250000	807
NC_053451.1	48250000	48300000	97
NC_053451.1	48300000	48350000	3096
NC_053451.1	48350000	48400000	.
NC_053451.1	48400000	48450000	470
NC_053451.1	48450000	48500000	14524
NC_053451.1	48500000	48550000	1042
NC_053451.1	48550000	48600000	2033
NC_053451.1	48600000	48650000	610
NC_053451.1	48650000	48700000	2518
NC_053451.1	48700000	48750000	2269
NC_053451.1	48750000	48800000	.
NC_053451.1	48800000	48850000	4654
NC_053451.1	48850000	48900000	15618
NC_053451.1	48900000	48950000	1220
NC_053451.1	48950000	49000000	3803
NC_053451.1	49000000	49050000	1737
NC_053451.1	49050000	49100000	3717
NC_053451.1	49100000	49150000	.
NC_053451.1	49150000	49200000	304
NC_053451.1	49200000	49250000	450
NC_053451.1	49250000	49300000	2598
NC_053451.1	49300000	49350000	4548
NC_053451.1	49350000	49400000	11897
NC_053451.1	49400000	49450000	15070
NC_053451.1	49450000	49500000	5768
NC_053451.1	49500000	49550000	2504
NC_053451.1	49550000	49600000	3595
NC_053451.1	49600000	49650000	.
NC_053451.1	49650000	49700000	813
NC_053451.1	49700000	49750000	8586
NC_053451.1	49750000	49800000	2893
NC_053451.1	49800000	49850000	214
NC_053451.1	49850000	49900000	519
NC_053451.1	49900000	49950000	34
NC_053451.1	49950000	50000000	1205
NC_053451.1	50000000	50050000	513
NC_053451.1	50050000	50100000	1892
NC_053451.1	50100000	50150000	.
NC_053451.1	50150000	50200000	.
NC_053451.1	50200000	50250000	.
NC_053451.1	50250000	50300000	.
NC_053451.1	50300000	50350000	.
NC_053451.1	50350000	50400000	.
NC_053451.1	50400000	50450000	288
NC_053451.1	50450000	50500000	.
NC_053451.1	50500000	50550000	945
NC_053451.1	50550000	50600000	3009
NC_053451.1	50600000	50650000	1671
NC_053451.1	50650000	50700000	403
NC_053451.1	50700000	50750000	308
NC_053451.1	50750000	50800000	1980
NC_053451.1	50800000	50850000	864
NC_053451.1	50850000	50900000	5063
NC_053451.1	50900000	50950000	3584
NC_053451.1	50950000	51000000	3150
NC_053451.1	51000000	51050000	5431
NC_053451.1	51050000	51100000	100
NC_053451.1	51100000	51150000	.
NC_053451.1	51150000	51200000	1338
NC_053451.1	51200000	51250000	3385
NC_053451.1	51250000	51300000	3981
NC_053451.1	51300000	51350000	1771
NC_053451.1	51350000	51400000	647
NC_053451.1	51400000	51450000	1413
NC_053451.1	51450000	51500000	7190
NC_053451.1	51500000	51550000	6125
NC_053451.1	51550000	51600000	7371
NC_053451.1	51600000	51650000	.
NC_053451.1	51650000	51700000	.
NC_053451.1	51700000	51750000	.
NC_053451.1	51750000	51800000	1373
NC_053451.1	51800000	51850000	2531
NC_053451.1	51850000	51900000	2616
NC_053451.1	51900000	51950000	924
NC_053451.1	51950000	52000000	839
NC_053451.1	52000000	52050000	.
NC_053451.1	52050000	52100000	.
NC_053451.1	52100000	52150000	.
NC_053451.1	52150000	52200000	367
NC_053451.1	52200000	52250000	1445
NC_053451.1	52250000	52300000	.
NC_053451.1	52300000	52350000	5239
NC_053451.1	52350000	52400000	756
NC_053451.1	52400000	52450000	4588
NC_053451.1	52450000	52500000	5432
NC_053451.1	52500000	52550000	10334
NC_053451.1	52550000	52600000	10055
NC_053451.1	52600000	52650000	3635
NC_053451.1	52650000	52700000	1209
NC_053451.1	52700000	52750000	.
NC_053451.1	52750000	52800000	886
NC_053451.1	52800000	52850000	2088
NC_053451.1	52850000	52900000	5397
NC_053451.1	52900000	52950000	.
NC_053451.1	52950000	53000000	.
NC_053451.1	53000000	53050000	.
NC_053451.1	53050000	53100000	.
NC_053451.1	53100000	53150000	4980
NC_053451.1	53150000	53200000	663
NC_053451.1	53200000	53250000	5351
NC_053451.1	53250000	53300000	11879
NC_053451.1	53300000	53350000	4662
NC_053451.1	53350000	53400000	7729
NC_053451.1	53400000	53450000	8592
NC_053451.1	53450000	53500000	5640
NC_053451.1	53500000	53550000	10642
NC_053451.1	53550000	53600000	437
NC_053451.1	53600000	53650000	2220
NC_053451.1	53650000	53700000	9088
NC_053451.1	53700000	53750000	1555
NC_053451.1	53750000	53800000	804
NC_053451.1	53800000	53850000	2962
NC_053451.1	53850000	53900000	1962
NC_053451.1	53900000	53950000	1713
NC_053451.1	53950000	54000000	.
NC_053451.1	54000000	54050000	.
NC_053451.1	54050000	54100000	.
NC_053451.1	54100000	54150000	.
NC_053451.1	54150000	54200000	1273
NC_053451.1	54200000	54250000	157
NC_053451.1	54250000	54300000	2467
NC_053451.1	54300000	54350000	13718
NC_053451.1	54350000	54400000	3106
NC_053451.1	54400000	54450000	7676
NC_053451.1	54450000	54500000	5417
NC_053451.1	54500000	54550000	8802
NC_053451.1	54550000	54600000	9606
NC_053451.1	54600000	54650000	8117
NC_053451.1	54650000	54700000	1499
NC_053451.1	54700000	54750000	485
NC_053451.1	54750000	54800000	.
NC_053451.1	54800000	54850000	939
NC_053451.1	54850000	54900000	1716
NC_053451.1	54900000	54950000	13686
NC_053451.1	54950000	55000000	4959
NC_053451.1	55000000	55050000	724
NC_053451.1	55050000	55100000	4918
NC_053451.1	55100000	55150000	.
NC_053451.1	55150000	55200000	.
NC_053451.1	55200000	55250000	.
NC_053451.1	55250000	55300000	.
NC_053451.1	55300000	55350000	.
NC_053451.1	55350000	55400000	4367
NC_053451.1	55400000	55450000	4392
NC_053451.1	55450000	55500000	1102
NC_053451.1	55500000	55550000	238
NC_053451.1	55550000	55600000	1117
NC_053451.1	55600000	55650000	2573
NC_053451.1	55650000	55700000	3659
NC_053451.1	55700000	55750000	3476
NC_053451.1	55750000	55800000	3784
NC_053451.1	55800000	55850000	2630
NC_053451.1	55850000	55900000	1096
NC_053451.1	55900000	55950000	1759
NC_053451.1	55950000	56000000	4981
NC_053451.1	56000000	56050000	1160
NC_053451.1	56050000	56100000	3676
NC_053451.1	56100000	56150000	8534
NC_053451.1	56150000	56200000	2711
NC_053451.1	56200000	56250000	.
NC_053451.1	56250000	56300000	11001
NC_053451.1	56300000	56350000	2082
NC_053451.1	56350000	56400000	5270
NC_053451.1	56400000	56450000	.
NC_053451.1	56450000	56500000	.
NC_053451.1	56500000	56550000	.
NC_053451.1	56550000	56600000	3798
NC_053451.1	56600000	56650000	89
NC_053451.1	56650000	56700000	157
NC_053451.1	56700000	56750000	78
NC_053451.1	56750000	56800000	68
NC_053451.1	56800000	56850000	717
NC_053451.1	56850000	56900000	1053
NC_053451.1	56900000	56950000	350
NC_053451.1	56950000	57000000	2843
NC_053451.1	57000000	57050000	5208
NC_053451.1	57050000	57100000	1099
NC_053451.1	57100000	57150000	.
NC_053451.1	57150000	57200000	1262
NC_053451.1	57200000	57250000	532
NC_053451.1	57250000	57300000	4512
NC_053451.1	57300000	57350000	6658
NC_053451.1	57350000	57400000	7372
NC_053451.1	57400000	57450000	1049
NC_053451.1	57450000	57500000	.
NC_053451.1	57500000	57550000	160
NC_053451.1	57550000	57600000	1262
NC_053451.1	57600000	57650000	1333
NC_053451.1	57650000	57700000	1868
NC_053451.1	57700000	57750000	3203
NC_053451.1	57750000	57800000	4326
NC_053451.1	57800000	57850000	2779
NC_053451.1	57850000	57900000	7310
NC_053451.1	57900000	57950000	721
NC_053451.1	57950000	58000000	4843
NC_053451.1	58000000	58050000	5333
NC_053451.1	58050000	58100000	.
NC_053451.1	58100000	58150000	819
NC_053451.1	58150000	58200000	1029
NC_053451.1	58200000	58250000	.
NC_053451.1	58250000	58300000	.
NC_053451.1	58300000	58350000	.
NC_053451.1	58350000	58400000	.
NC_053451.1	58400000	58450000	.
NC_053451.1	58450000	58500000	363
NC_053451.1	58500000	58550000	.
NC_053451.1	58550000	58600000	.
NC_053451.1	58600000	58650000	.
NC_053451.1	58650000	58700000	.
NC_053451.1	58700000	58750000	.
NC_053451.1	58750000	58800000	.
NC_053451.1	58800000	58850000	.
NC_053451.1	58850000	58900000	.
NC_053451.1	58900000	58950000	.
NC_053451.1	58950000	59000000	.
NC_053451.1	59000000	59050000	.
NC_053451.1	59050000	59100000	.
NC_053451.1	59100000	59150000	.
NC_053451.1	59150000	59200000	.
NC_053451.1	59200000	59250000	.
NC_053451.1	59250000	59300000	.
NC_053451.1	59300000	59350000	.
NC_053451.1	59350000	59400000	.
NC_053451.1	59400000	59450000	.
NC_053451.1	59450000	59500000	1219
NC_053451.1	59500000	59550000	73
NC_053451.1	59550000	59600000	.
NC_053451.1	59600000	59650000	.
NC_053451.1	59650000	59700000	.
NC_053451.1	59700000	59750000	.
NC_053451.1	59750000	59800000	.
NC_053451.1	59800000	59850000	.
NC_053451.1	59850000	59900000	.
NC_053451.1	59900000	59950000	.
NC_053451.1	59950000	60000000	.
NC_053451.1	60000000	60050000	.
NC_053451.1	60050000	60100000	47
NC_053451.1	60100000	60150000	.
NC_053451.1	60150000	60200000	4629
NC_053451.1	60200000	60250000	5092
NC_053451.1	60250000	60300000	.
NC_053451.1	60300000	60350000	.
NC_053451.1	60350000	60400000	.
NC_053451.1	60400000	60450000	.
NC_053451.1	60450000	60500000	.
NC_053451.1	60500000	60550000	.
NC_053451.1	60550000	60600000	.
NC_053451.1	60600000	60650000	.
NC_053451.1	60650000	60700000	.
NC_053451.1	60700000	60750000	.
NC_053451.1	60750000	60800000	.
NC_053451.1	60800000	60850000	835
NC_053451.1	60850000	60900000	.
NC_053451.1	60900000	60950000	.
NC_053451.1	60950000	61000000	.
NC_053451.1	61000000	61050000	1489
NC_053451.1	61050000	61100000	156
NC_053451.1	61100000	61150000	898
NC_053451.1	61150000	61200000	1278
NC_053451.1	61200000	61250000	1048
NC_053451.1	61250000	61300000	.
NC_053451.1	61300000	61350000	147
NC_053451.1	61350000	61400000	2065
NC_053451.1	61400000	61450000	399
NC_053451.1	61450000	61500000	.
NC_053451.1	61500000	61550000	.
NC_053451.1	61550000	61600000	.
NC_053451.1	61600000	61650000	.
NC_053451.1	61650000	61700000	.
NC_053451.1	61700000	61750000	2821
NC_053451.1	61750000	61800000	.
NC_053451.1	61800000	61850000	.
NC_053451.1	61850000	61900000	.
NC_053451.1	61900000	61950000	.
NC_053451.1	61950000	62000000	713
NC_053451.1	62000000	62050000	.
NC_053451.1	62050000	62100000	.
NC_053451.1	62100000	62150000	.
NC_053451.1	62150000	62200000	.
NC_053451.1	62200000	62250000	.
NC_053451.1	62250000	62300000	.
NC_053451.1	62300000	62350000	.
NC_053451.1	62350000	62400000	.
NC_053451.1	62400000	62450000	.
NC_053451.1	62450000	62500000	.
NC_053451.1	62500000	62550000	.
NC_053451.1	62550000	62600000	.
NC_053451.1	62600000	62650000	.
NC_053451.1	62650000	62700000	.
NC_053451.1	62700000	62750000	.
NC_053451.1	62750000	62800000	.
NC_053451.1	62800000	62850000	.
NC_053451.1	62850000	62900000	.
NC_053451.1	62900000	62950000	.
NC_053451.1	62950000	63000000	.
NC_053451.1	63000000	63050000	.
NC_053451.1	63050000	63100000	.
NC_053451.1	63100000	63150000	.
NC_053451.1	63150000	63200000	.
NC_053451.1	63200000	63250000	.
NC_053451.1	63250000	63300000	.
NC_053451.1	63300000	63350000	.
NC_053451.1	63350000	63400000	.
NC_053451.1	63400000	63450000	.
NC_053451.1	63450000	63500000	.
NC_053451.1	63500000	63550000	.
NC_053451.1	63550000	63600000	.
NC_053451.1	63600000	63650000	.
NC_053451.1	63650000	63700000	.
NC_053451.1	63700000	63750000	1971
NC_053451.1	63750000	63800000	.
NC_053451.1	63800000	63850000	.
NC_053451.1	63850000	63900000	.
NC_053451.1	63900000	63950000	402
NC_053451.1	63950000	64000000	.
NC_053451.1	64000000	64050000	.
NC_053451.1	64050000	64100000	66
NC_053451.1	64100000	64150000	.
NC_053451.1	64150000	64200000	.
NC_053451.1	64200000	64250000	.
NC_053451.1	64250000	64300000	.
NC_053451.1	64300000	64350000	.
NC_053451.1	64350000	64400000	3640
NC_053451.1	64400000	64450000	260
NC_053451.1	64450000	64500000	.
NC_053451.1	64500000	64550000	.
NC_053451.1	64550000	64600000	.
NC_053451.1	64600000	64650000	.
NC_053451.1	64650000	64700000	.
NC_053451.1	64700000	64750000	.
NC_053451.1	64750000	64800000	.
NC_053451.1	64800000	64850000	.
NC_053451.1	64850000	64900000	.
NC_053451.1	64900000	64950000	.
NC_053451.1	64950000	65000000	.
NC_053451.1	65000000	65050000	.
NC_053451.1	65050000	65100000	.
NC_053451.1	65100000	65150000	.
NC_053451.1	65150000	65200000	342
NC_053451.1	65200000	65250000	.
NC_053451.1	65250000	65300000	.
NC_053451.1	65300000	65350000	.
NC_053451.1	65350000	65400000	.
NC_053451.1	65400000	65450000	.
NC_053451.1	65450000	65500000	2630
NC_053451.1	65500000	65550000	400
NC_053451.1	65550000	65600000	517
NC_053451.1	65600000	65650000	.
NC_053451.1	65650000	65700000	491
NC_053451.1	65700000	65750000	.
NC_053451.1	65750000	65800000	.
NC_053451.1	65800000	65850000	.
NC_053451.1	65850000	65900000	.
NC_053451.1	65900000	65950000	.
NC_053451.1	65950000	66000000	.
NC_053451.1	66000000	66050000	.
NC_053451.1	66050000	66100000	.
NC_053451.1	66100000	66150000	.
NC_053451.1	66150000	66200000	.
NC_053451.1	66200000	66250000	.
NC_053451.1	66250000	66300000	1141
NC_053451.1	66300000	66350000	580
NC_053451.1	66350000	66400000	1705
NC_053451.1	66400000	66450000	162
NC_053451.1	66450000	66500000	116
NC_053451.1	66500000	66550000	.
NC_053451.1	66550000	66600000	.
NC_053451.1	66600000	66650000	1457
NC_053451.1	66650000	66700000	.
NC_053451.1	66700000	66750000	.
NC_053451.1	66750000	66800000	.
NC_053451.1	66800000	66850000	.
NC_053451.1	66850000	66900000	.
NC_053451.1	66900000	66950000	.
NC_053451.1	66950000	67000000	704
NC_053451.1	67000000	67050000	10570
NC_053451.1	67050000	67100000	650
NC_053451.1	67100000	67150000	2328
NC_053451.1	67150000	67200000	3151
NC_053451.1	67200000	67250000	.
NC_053451.1	67250000	67300000	.
NC_053451.1	67300000	67350000	.
NC_053451.1	67350000	67400000	7315
